config_id,controller,scenario_id,seed,person_delay_s,max_norm_wait,starvation_violations,ped_mean_wait_s,veh_mean_wait_s,phase_switches,clearance_share
fixed_time__000,fixed_time,K_HH_burst,302,14.597042176373927,0.37,0.0,14.74766355140187,14.56047197640118,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_HH_burst,302,15.247398210699286,0.4,0.0,16.44859813084112,14.955752212389381,61.0,0.14
fixed_time__002,fixed_time,K_HH_burst,302,17.976994705130544,0.67,0.0,25.439252336448597,16.16519174041298,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_HH_burst,302,23.236443308380498,0.71,0.0,32.41121495327103,21.008849557522122,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_HH_burst,302,24.374109914186597,0.73,0.0,33.654205607476634,22.12094395280236,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_HH_burst,302,29.568011685229138,0.93,0.0,39.35514018691589,27.19174041297935,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_HH_burst,302,14.683220741281723,0.42,0.0,12.102803738317757,15.309734513274336,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_HH_burst,302,16.924776337410993,0.63,0.0,12.532710280373832,17.991150442477878,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_HH_burst,302,16.549570932992513,0.53,0.0,12.25233644859813,17.5929203539823,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_HH_burst,302,16.817235712981557,0.6,0.0,13.962616822429906,17.51032448377581,61.0,0.14
fixed_time__010,fixed_time,K_HH_burst,302,19.391090012780722,0.51,0.0,15.485981308411215,20.339233038348084,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_HH_burst,302,23.996165784188424,0.55,0.0,21.514018691588785,24.59882005899705,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_HH_burst,302,25.67902136205952,0.65,0.0,22.97196261682243,26.336283185840706,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_HH_burst,302,30.710242833668065,0.85,0.0,36.429906542056074,29.321533923303836,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_HH_burst,303,15.549695740365113,0.48,0.0,17.75206611570248,14.98342541436464,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_HH_burst,303,17.569979716024342,0.55,0.0,22.107438016528924,16.403314917127073,61.0,0.14
fixed_time__002,fixed_time,K_HH_burst,303,20.045131845841784,0.81,0.0,29.90082644628099,17.511049723756905,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_HH_burst,303,21.697599729546994,0.9,0.0,33.231404958677686,18.73204419889503,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_HH_burst,303,26.296484110885732,0.98,0.0,38.21487603305785,23.23204419889503,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_HH_burst,303,29.706896551724135,0.96,0.0,44.446280991735534,25.917127071823206,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_HH_burst,303,14.264874915483436,0.4,0.0,12.082644628099173,14.82596685082873,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_HH_burst,303,15.342461122379987,0.47,0.0,13.859504132231406,15.723756906077348,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_HH_burst,303,16.73799864773496,0.43,0.0,14.537190082644628,17.303867403314918,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_HH_burst,303,17.877450980392158,0.43,0.0,14.768595041322314,18.676795580110497,61.0,0.14
fixed_time__010,fixed_time,K_HH_burst,303,20.21264367816092,0.61,0.0,16.892561983471076,21.066298342541437,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_HH_burst,303,22.36697092630155,0.55,0.0,21.785123966942148,22.516574585635357,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_HH_burst,303,27.080966869506423,0.65,0.0,24.570247933884296,27.726519337016576,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_HH_burst,303,32.36240703177823,0.85,0.0,39.27272727272727,30.585635359116022,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_HH_burst,304,16.28473059046307,0.64,0.0,21.21311475409836,14.974504249291785,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_HH_burst,304,18.892408331898775,0.74,0.0,26.852459016393443,16.776203966005667,61.0,0.14
fixed_time__002,fixed_time,K_HH_burst,304,23.052332587364432,0.83,0.0,38.721311475409834,18.886685552407933,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_HH_burst,304,22.741779996557064,0.82,0.0,34.877049180327866,19.51558073654391,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_HH_burst,304,27.521260113616798,0.95,0.0,35.0655737704918,25.51558073654391,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_HH_burst,304,28.890342571871233,0.79,0.0,38.27049180327869,26.39660056657224,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_HH_burst,304,15.484937166465828,0.42,0.0,17.10655737704918,15.053824362606232,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_HH_burst,304,15.851953864692716,0.48,0.0,13.270491803278688,16.53824362606232,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_HH_burst,304,16.943019452573587,0.47,0.0,14.459016393442623,17.60339943342776,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_HH_burst,304,18.80358065071441,0.48,0.0,16.860655737704917,19.320113314447593,61.0,0.14
fixed_time__010,fixed_time,K_HH_burst,304,21.75142021001893,0.53,0.0,18.450819672131146,22.628895184135978,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_HH_burst,304,22.570666207608877,0.55,0.0,20.827868852459016,23.03399433427762,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_HH_burst,304,28.109140988121872,0.65,0.0,22.4672131147541,29.609065155807365,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_HH_burst,304,32.064038560853845,0.85,0.0,38.01639344262295,30.481586402266288,25.0,0.057777777777777775
fixed_time__000,fixed_time,K_HH_burst,305,16.352034181683077,0.46,0.0,19.74074074074074,15.501510574018127,68.0,0.15555555555555556
fixed_time__001,fixed_time,K_HH_burst,305,17.624187256176857,0.59,0.0,22.037037037037038,16.516616314199396,61.0,0.14
fixed_time__002,fixed_time,K_HH_burst,305,19.44807728032696,0.74,0.0,28.52777777777778,17.169184290030213,50.0,0.11666666666666667
fixed_time__003,fixed_time,K_HH_burst,305,21.44138955972506,0.69,0.0,29.314814814814813,19.46525679758308,40.0,0.09333333333333334
fixed_time__004,fixed_time,K_HH_burst,305,25.60672487460524,0.71,0.0,34.138888888888886,23.46525679758308,34.0,0.07777777777777778
fixed_time__005,fixed_time,K_HH_burst,305,30.07802340702211,0.84,0.0,41.342592592592595,27.250755287009063,25.0,0.057777777777777775
fixed_time__006,fixed_time,K_HH_burst,305,14.015790451421141,0.38,0.0,13.537037037037036,14.13595166163142,82.0,0.18666666666666668
fixed_time__007,fixed_time,K_HH_burst,305,15.203975478357794,0.41,0.0,12.092592592592593,15.98489425981873,76.0,0.17444444444444446
fixed_time__008,fixed_time,K_HH_burst,305,16.725803455322314,0.43,0.0,12.768518518518519,17.719033232628398,68.0,0.15555555555555556
fixed_time__009,fixed_time,K_HH_burst,305,17.74623815716144,0.38,0.0,14.11111111111111,18.658610271903324,61.0,0.14
fixed_time__010,fixed_time,K_HH_burst,305,19.9797510681776,0.55,0.0,17.046296296296298,20.716012084592144,50.0,0.11666666666666667
fixed_time__011,fixed_time,K_HH_burst,305,22.688092141928294,0.55,0.0,22.444444444444443,22.749244712990937,40.0,0.09333333333333334
fixed_time__012,fixed_time,K_HH_burst,305,28.022478172023042,0.65,0.0,24.416666666666668,28.92749244712991,33.0,0.07777777777777778
fixed_time__013,fixed_time,K_HH_burst,305,32.60170908415382,0.85,0.0,39.53703703703704,30.861027190332326,25.0,0.057777777777777775
efficiency__000,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__001,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__002,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__003,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__004,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__005,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__006,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__007,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__008,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__009,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__010,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__011,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__012,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__013,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__014,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__015,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__016,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__017,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__018,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__019,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__020,efficiency,K_HL,301,6.947718210013292,0.38,0.0,5.3090909090909095,8.50561797752809,81.0,0.14555555555555555
efficiency__021,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__022,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__023,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__024,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__025,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__026,efficiency,K_HL,301,8.3628710677891,0.38,0.0,6.7,9.9438202247191,78.0,0.15444444444444444
efficiency__000,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__001,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__002,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__003,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__004,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__005,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__006,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__007,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__008,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__009,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__010,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__011,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__012,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__013,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__014,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__015,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__016,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__017,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__018,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__019,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__020,efficiency,K_HL,302,9.957322551662173,0.61,0.0,6.436893203883495,12.98913043478261,85.0,0.15555555555555556
efficiency__021,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__022,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__023,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__024,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__025,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__026,efficiency,K_HL,302,8.75381850853549,0.42,0.0,5.893203883495145,11.217391304347826,82.0,0.15333333333333332
efficiency__000,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__001,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__002,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__003,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__004,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__005,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__006,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__007,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__008,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__009,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__010,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__011,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__012,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__013,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__014,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__015,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__016,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__017,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__018,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__019,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__020,efficiency,K_HL,303,7.961476074614762,0.64,0.0,5.782178217821782,9.473214285714286,84.0,0.1622222222222222
efficiency__021,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__022,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__023,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__024,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__025,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__026,efficiency,K_HL,303,8.3345498783455,0.42,0.0,5.663366336633663,10.1875,79.0,0.15555555555555556
efficiency__000,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__001,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__002,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__003,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__004,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__005,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__006,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__007,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__008,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__009,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__010,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__011,efficiency,K_HL,304,8.721792890262751,0.88,0.0,4.968085106382978,12.246753246753247,80.0,0.14888888888888888
efficiency__012,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__013,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__014,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__015,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__016,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
efficiency__017,efficiency,K_HL,304,9.585265327150951,0.71,0.0,6.861702127659575,12.142857142857142,79.0,0.15
